playerid,PlayerName,role,Team,IP_atc,SO_mean,SO_p05,SO_p50,SO_p95,BB_mean,BB_p05,BB_p50,BB_p95,H_mean,H_p05,H_p50,H_p95,ER_mean,ER_p05,ER_p50,ER_p95,W_mean,W_p05,W_p50,W_p95,SVHLD_mean,SVHLD_p05,SVHLD_p50,SVHLD_p95,WHIP_mean,WHIP_p05,WHIP_p50,WHIP_p95,Ks_mean,Ks_p05,Ks_p50,Ks_p95,W_mean_t,W_p05_t,W_p50_t,W_p95_t,SVHLD_mean_t,SVHLD_p05_t,SVHLD_p50_t,SVHLD_p95_t,ERA_mean,ERA_p05,ERA_p50,ERA_p95,K9_mean,K9_p05,K9_p50,K9_p95,BB9_mean,BB9_p05,BB9_p50,BB9_p95
15042,Tim Mayza,RP,PHI,31,0.8311550617056578,0.5443994230228832,0.8246179981245392,1.144325138376514,0.308934746178713,0.14093905396313056,0.3011382546834789,0.4992458981169629,1.0363970293939626,0.7151849830975019,1.030203278019464,1.3893497554716008,0.48587954402110994,0.2649866351982661,0.47438988337851984,0.7477689713795164,0.050988659038353645,0,0.03954241587527456,0.12896177113498689,0.11921683509146178,0.02878233566009675,0.11098278267145106,0.24182995631213872,1.3453317755726755,0.9793379823986015,1.3363356919620075,1.7434360117475032,25.78783333333333,15,25,38,1.586,0,1,4,3.7006666666666668,1,3,8,4.37291589618999,2.3848797167843947,4.269508950406679,6.729920742415647,7.4803955553509205,4.899594807205949,7.421561983120853,10.298926245388627,2.780412715608417,1.268451485668175,2.7102442921513097,4.493213083052666
15043,Lou Trivino,RP,PHI,24,0.8356510754437366,0.5287743456566278,0.8233158441022783,1.1824747241488374,0.43756619499726424,0.2141091583854143,0.4260814554353314,0.695870098565903,1.0596440533811795,0.6885422130397844,1.0547933802286626,1.4631520888923646,0.5718680238215295,0.2946698659192016,0.5619724413059194,0.8902481653790278,0.04249537738094688,0,0.03949576978594944,0.12951628873699572,0.07993809746026735,0,0.07462554645084349,0.1968637352862428,1.4972102483784437,1.0591326649208634,1.4905400855510922,1.9627796525163324,20.027,11,20,30,1.019,0,1,3,1.9095,0,2,5,5.146812214393766,2.652028793272814,5.057751971753275,8.012233488411251,7.52085967899363,4.758969110909651,7.409842596920505,10.642272517339537,3.938095754975378,1.9269824254687287,3.834733098917982,6.262830887093127
15047,Austin Voth,RP,CHW,8,0.9106822787403586,0.3850610100929976,0.8789883136065841,1.5240988900909582,0.34165637392267545,0,0.3182577891116586,0.7264735646297067,0.9819658776178438,0.4214983800596478,0.961755941401036,1.612980499770228,0.48749410667688253,0.12018333690851729,0.4658463099053547,0.9579130690488088,0.049506381857801075,0,0,0.21577379403356703,0.07770666461444263,0,0,0.2764955743338264,1.3236222515405194,0.6614644379864171,1.3063018240699757,2.0399765001461834,7.27,3,7,13,0.396,0,0,2,0.6206666666666667,0,0,2,4.387446960091943,1.0816500321766556,4.192616789148192,8.621217621439278,8.196140508663227,3.465549090836978,7.910894822459257,13.716890010818624,3.074907365304079,0,2.8643201020049274,6.5382620816673604
15094,Rob Zastryzny,RP,MIL,50,0.9004336031082177,0.6265144657562179,0.8929784936736898,1.1976169182885357,0.44023485389017797,0.25315532393320483,0.4309842863415432,0.6565144258247614,0.907399326450994,0.6361824459726382,0.8963025845580775,1.2188195824165728,0.46176013983829267,0.25726276165969036,0.4500990523916229,0.7032026483361263,0.05314634111465328,0,0.04781852980204795,0.11842665965142223,0.09397617118366637,0.019074955249891393,0.08642502931556424,0.1978292412424044,1.347634180341172,1.0094511451803845,1.3352465021720654,1.7222784893341354,44.93833333333333,29,44,64,2.6536666666666666,0,2,6,4.698666666666667,1,4,10,4.155841258544634,2.3153648549372132,4.050891471524606,6.328823835025137,8.10390242797396,5.638630191805961,8.036806443063208,10.77855226459682,3.9621136850116017,2.2783979153988434,3.8788585770738884,5.908629832422853
15145,Justin Topa,RP,MIN,63,0.7557399884266274,0.5468124788222085,0.7501093276140929,0.9916652557791475,0.26055084647788856,0.14459490033990677,0.2558423882441687,0.39310463358752545,1.0946265064177285,0.8271349867303156,1.0854588685433135,1.3859873604995785,0.49338987245344257,0.31336275120203244,0.48478992417543665,0.6974194328122176,0.044467432412753985,0,0.04098093250844423,0.09907078466510147,0.1761706270101543,0.07498972914067169,0.16848557214516896,0.30202372256359367,1.355177352895617,1.0617273463222272,1.3498254082949637,1.670964343423679,47.69316666666667,31,47,67,2.8038333333333334,0,3,6,11.1145,4,11,20,4.440508852080983,2.820264760818292,4.36310931757893,6.276774895309959,6.801659895839647,4.921312309399877,6.7509839485268355,8.924987302012328,2.344957618300997,1.3013541030591609,2.3025814941975185,3.5379417022877293
15256,Cole Sulser,RP,TBR,55,0.9170873045075979,0.6542132099050753,0.908472340564114,1.2174306961978143,0.36457799868387686,0.20659171014240063,0.35550764552594516,0.5486846331383513,0.8995473337105682,0.6332122841814914,0.8913771781782063,1.1935391386670036,0.43669721511512616,0.24364619293006476,0.4284854131693209,0.6692889620289776,0.055018124310631765,0,0.05017680569325196,0.12150420916404805,0.07510334901398275,0.015593493855154995,0.06804658988379143,0.16277118993445008,1.264125332394445,0.954978617628542,1.2570712663180479,1.6057935043617266,50.407333333333334,32,50,71,3.0216666666666665,0,3,7,4.1175,1,4,9,3.9302749360361355,2.1928157363705827,3.8563687185238877,6.023600658260798,8.25378574056838,5.887918889145677,8.176251065077025,10.956876265780329,3.2812019881548915,1.8593253912816057,3.199568809733506,4.938161698245161
15507,Hunter Harvey,RP,CHC,52,1.03037503672088,0.7664080658299046,1.0218682539755648,1.3230465365286352,0.30443068105493803,0.17133915561501092,0.29815928831749783,0.4532107276863456,0.857550348806493,0.6189935629320665,0.8536635218352073,1.1189174029410691,0.369290068002336,0.2188718856995054,0.3631743374079537,0.5418469900472039,0.06043308708172704,0,0.056480426845572945,0.1230479425238053,0.4424558294388385,0.2599625706157504,0.4325090763453223,0.6663082138814245,1.161981029861431,0.8865010334140926,1.1584348558783524,1.4534853680087343,53.685833333333335,35,53,75,3.1536666666666666,0,3,7,23.048333333333332,12,22,36,3.323610612021024,1.9698469712955484,3.2685690366715834,4.876622910424835,9.27337533048792,6.897672592469141,9.196814285780084,11.907418828757717,2.7398761294944425,1.5420524005350984,2.6834335948574806,4.07889654917711
15541,Tyler Rogers,RP,TOR,74,0.6807925118590759,0.5082690829560734,0.6759788380946292,0.8702779944253156,0.15491336072397446,0.07574163430852922,0.15251797986030974,0.2440679338498626,0.9484141224967471,0.7312065472291482,0.9437032769791269,1.185406279187208,0.3026463443563497,0.18190817075275278,0.2976291092468256,0.43820075305334893,0.06023995464332007,0.01368518634834414,0.056870685507606204,0.11733388563657002,0.37564128240970424,0.23078929760279954,0.3711738927228396,0.5378514371117867,1.1033274832207216,0.8711626366087127,1.0983580365841117,1.3513844002483428,50.291,33,50,69,4.448166666666666,1,4,9,27.761333333333333,16,27,42,2.7238170992071473,1.637173536774775,2.6786619832214305,3.94380677748014,6.127132606731683,4.574421746604661,6.083809542851663,7.83250194982784,1.3942202465157703,0.681674708776763,1.3726618187427877,2.1966114046487637
15551,Mark Leiter Jr.,RP,ATH,64,1.1286295710743874,0.8710753136063254,1.118292307546155,1.4091042438373105,0.4090645380096237,0.2579970423578443,0.4046101734179968,0.5751939959329078,0.8713574519203765,0.6535708881271294,0.8646865551804196,1.110512946535962,0.46482320931140636,0.2939519493298179,0.45899348463983614,0.6590854295396366,0.057121030883097,0.013031509067605949,0.052812960448017386,0.11857942236540417,0.34149760000700363,0.18946643005534392,0.3352511489712341,0.5172602273721577,1.2804219899300002,1.0105831537997843,1.2758492012601819,1.5654027852903416,72.23583333333333,49,71,99,3.657,1,3,8,21.858,11,21,35,4.183408883802657,2.645567543968361,4.130941361758525,5.931768865856729,10.157666139669487,7.839677822456928,10.064630767915396,12.681938194535794,3.6815808420866136,2.321973381220599,3.6414915607619713,5.17674596339617
15552,Chad Green,RP,NA,42,0.8877720853917334,0.6207074567714187,0.8810292917758018,1.1853216205728745,0.30928849765100647,0.15908593293924578,0.3024521924172653,0.47952359884521983,1.0193904345089653,0.7325819499298264,1.0112564016856025,1.33783854974087,0.5301821359231701,0.3165388336942933,0.5213566522883692,0.7801800610552437,0.052475257109025265,0,0.04746915317337688,0.12424893675883468,0.12357839201196591,0.030070334984240565,0.11796581305774567,0.23387471356009149,1.3286789321599717,1.0039492874899179,1.3194296004891843,1.6846223913756309,37.29966666666667,24,37,54,2.204833333333333,0,2,5,5.186,1,5,10,4.771639223308531,2.8488495032486396,4.692209870595323,7.021620549497194,7.9899487685256005,5.586367110942768,7.929263625982216,10.66789458515587,2.7835964788590584,1.431773396453212,2.7220697317553877,4.315712389606978
15734,Brad Keller,RP,PHI,68,0.9789576821253125,0.7411529862975376,0.9725377643440258,1.2309681784306121,0.36977257171785227,0.23454774937810782,0.36537544896836416,0.5190739804358819,0.853024822742277,0.6508078152789617,0.8480975026488022,1.0693897066631857,0.39784719505380756,0.25414150143151193,0.39385504282642025,0.5570055057408811,0.054202532979881965,0.013668555672887075,0.051463503812027786,0.10641554878039822,0.36937259033827446,0.22296777053631253,0.3634292530679186,0.5385247501400334,1.2227973944601291,0.9789053027064031,1.2167471719416008,1.4851705944084184,66.6815,45,66,91,3.6945,1,3,7,25.155333333333335,14,24,38,3.580624755484268,2.2872735128836075,3.544695385437782,5.0130495516679305,8.810619139127812,6.670376876677838,8.752839879096232,11.078713605875508,3.3279531454606706,2.1109297444029704,3.2883790407152773,4.671665823922938
15761,Joe Jiménez,RP,ATL,18,1.104366749580841,0.6952004835395722,1.0898180782826263,1.551525037565517,0.3314652141587199,0.11948027083851889,0.31911004730702575,0.5847221114404707,0.8336291090711544,0.4856543676429163,0.8203419571890567,1.2265406748859267,0.3848330069092427,0.1526103677290871,0.3722283843123012,0.66758348988108,0.05504151776743982,0,0.05229432987108628,0.16407895232076639,0.09558176245851834,0,0.08804965690792557,0.23067466425548463,1.1650943232298743,0.7448840972186582,1.1542291406012142,1.6253672441161702,19.873166666666666,11,20,30,0.9958333333333333,0,1,3,1.7213333333333334,0,2,4,3.463497062183184,1.3734933095617838,3.350055458810711,6.00825140892972,9.939300746227568,6.25680435185615,9.808362704543637,13.963725338089652,2.983186927428479,1.0753224375466701,2.8719904257632316,5.262499002964236
15816,Devin Williams,RP,NYM,64,1.3249382195249126,1.0429032762964905,1.3191726852228196,1.6297629734011776,0.44833942714437713,0.2938318592636114,0.4438461376033751,0.6178899048494939,0.7512697841324458,0.5557276683037267,0.7444734342717854,0.9638768878119007,0.3844580873412996,0.23347897394681533,0.3771916521663349,0.5560212205226482,0.06260571030656135,0.015350807247436265,0.05996282218223654,0.1226449544515946,0.5114179389063882,0.32562352588515386,0.5050466905585076,0.7172172665111793,1.1996092112768229,0.9454893785943996,1.1912784347052778,1.4724350354143763,84.84666666666666,59,84,115,4.009,1,4,8,32.773,19,32,49,3.4601227860716963,2.101310765521338,3.394724869497014,5.004190984703834,11.924443975724214,9.386129486668414,11.872554167005376,14.667866760610599,4.0350548442993945,2.6444867333725024,3.994615238430376,5.561009143645445
15947,Ryne Stanek,RP,STL,60,1.062648341125079,0.814934981470186,1.0576187386565177,1.3299782344438331,0.4861230006526187,0.31988865362998853,0.4798735858227057,0.6796986707378218,0.973414455162415,0.7307817693320914,0.9695501821877823,1.237884704960402,0.5699737323113266,0.3707509006158304,0.5601652634008389,0.791112567288836,0.056006220124085224,0.013884169970944927,0.05162588300343372,0.11694870898362889,0.09285970830403767,0.031190440810942945,0.08857484627130298,0.17059567994684888,1.4595374558150336,1.1627568982121739,1.4543450333121786,1.7793739609884662,63.716833333333334,43,63,87,3.3581666666666665,1,3,7,5.565166666666666,2,5,10,5.1297635908019394,3.3367581055424735,5.04148737060755,7.120013105599525,9.563835070125712,7.334414833231674,9.518568647908658,11.969804109994499,4.375107005873568,2.8789978826698968,4.318862272404351,6.117288036640396
16061,Cam Booser,RP,TBR,8,1.0328048832071766,0.4528561627035832,1.0128984086122488,1.698412985157179,0.45704441824040243,0.11212612614095765,0.4302432562720008,0.9250479075322356,0.9291676185976598,0.38471268950626214,0.8999833510417539,1.5623591534257957,0.5104705638207506,0.12407965704123074,0.4878439357719392,0.9937850725111155,0.05468593954926889,0,0,0.23403181997677272,0.16071227425650436,0,0.13099247685136828,0.4387419418474353,1.3862120368380624,0.7119332877958976,1.364184514047972,2.1575631218030336,8.251833333333334,3,8,14,0.43733333333333335,0,0,2,1.284,0,1,3,4.594235074386756,1.1167169133710766,4.390595421947452,8.94406565260004,9.29524394886459,4.075705464332248,9.116085677510238,15.28571686641461,4.1133997641636215,1.0091351352686189,3.872189306448007,8.325431167790121
16122,Jordan Romano,RP,LAA,57,0.9319102893649346,0.685946030880618,0.9279979563153294,1.1913491350183103,0.43455330411663673,0.26777455446699056,0.42726725920852726,0.6248201985529591,1.1154031859295954,0.8315302846982604,1.1071311224173388,1.429235491147874,0.6627152951250823,0.4238484863496046,0.6511729332197631,0.9440128700487239,0.04465287435177079,0,0.04020953203356763,0.0991568030295873,0.10955228367980274,0.035714731827256416,0.10407566043993798,0.2004161619606125,1.5499564900462321,1.2140731002649223,1.5464472398365632,1.9053138806780057,53.11333333333334,35,52,74,2.543,0,2,6,6.237333333333333,2,6,12,5.964437656125741,3.8146363771464413,5.860556398977868,8.496115830438516,8.387192604284412,6.1735142779255625,8.351981606837965,10.722142215164792,3.910979737049731,2.409970990202915,3.8454053328767452,5.623381786976632
16258,Aaron Bummer,RP,ATL,60,0.9890111452050786,0.7476961965279612,0.9842590740074075,1.2488435156427886,0.4449001800661697,0.28795263032066887,0.439138458289292,0.6198341970824682,1.0130029065589412,0.7689024168328243,1.0078293782928567,1.2745638411144933,0.5591868852913291,0.36496636880371747,0.5534248328427626,0.77918892994673,0.052268502821143384,0,0.04892260024745888,0.10856754797789102,0.07066196090156217,0.01663232645648926,0.06625209001102494,0.13944610466233742,1.457903086625111,1.1648718706823282,1.453777187777126,1.7673625479982684,59.2685,40,58,82,3.1336666666666666,0,3,7,4.2375,1,4,9,5.032681967621961,3.284697319233457,4.980823495584863,7.012700369520569,8.901100306845708,6.729265768751651,8.858331666066668,11.239591640785097,4.004101620595527,2.5915736728860197,3.952246124603628,5.578507773742214
16350,Ryan Borucki,RP,CHW,18,0.904065607549504,0.5239671423200164,0.8888902331250268,1.3211786268472845,0.37759127320806735,0.13596736983793895,0.3646527770567115,0.6539546414182211,0.8794357678302239,0.5075082372358491,0.8676283439827823,1.2799560408765787,0.41028471213287293,0.16228763610349758,0.39591879155198273,0.7000030969927368,0.056035534013600605,0,0.05248162649933947,0.16854405248330923,0.13748615391390615,0,0.12181977978522861,0.3224380603074856,1.2570270410382913,0.8139568847913968,1.245535612738347,1.7487852157960457,16.288333333333334,9,16,25,1.0105,0,1,3,2.4811666666666667,0,2,6,3.6925624091958564,1.4605887249314782,3.5632691239678445,6.300027872934631,8.136590467945537,4.715704280880147,8.000012098125241,11.89060764162556,3.3983214588726063,1.2237063285414504,3.2818749935104035,5.88559177276399
16427,Scott Blewett,RP,STL,24,0.8275055142901422,0.5018667752888627,0.8180689484495027,1.1800272952077309,0.3627312850297185,0.1601411373244788,0.35516394102087623,0.5958555512782148,1.0465007557556205,0.6786531950721358,1.0365022110369226,1.4472070743483711,0.5393896984796028,0.2753247112150442,0.5297529226652931,0.8325240248453315,0.043218355757787125,0,0.04007593559988268,0.1254185107051201,0.055410538040212676,0,0.044646617047266884,0.1474377374249124,1.4092320407853391,0.975556079284406,1.4027563784223895,1.8761355417083438,19.850166666666667,11,19,30,1.037,0,1,3,1.3265,0,1,3,4.854507286316426,2.4779224009353977,4.767776303987637,7.492716223607983,7.44754962861128,4.516800977599765,7.362620536045524,10.620245656869578,3.264581565267467,1.4412702359203091,3.1964754691878863,5.362699961503933
16507,Dan Altavilla,RP,MIN,32,0.9052803584362412,0.5911477590834586,0.8935955422966277,1.259016407989027,0.5007846847048486,0.2696639455657408,0.4883312704413667,0.7744579568534057,0.877404520604168,0.5693847686228496,0.8656622336055604,1.2190773150959082,0.45682863964716997,0.2313660129935026,0.4455523679392984,0.7185258097830411,0.044298335370842976,0,0.0345495394424464,0.11906906027832757,0.09222191678164057,0,0.0845792835276519,0.20590861773746016,1.3781892053090166,0.9867903039318365,1.3694304919537075,1.8077260354770686,29.033166666666666,17,29,43,1.421,0,1,4,2.961,0,3,7,4.11145775682453,2.0822941169415232,4.009971311453686,6.46673228804737,8.147523225926172,5.320329831751128,8.04235988066965,11.331147671901242,4.5070621623436375,2.4269755100916672,4.3949814339723,6.970121611680651
16609,Bryan Abreu,RP,HOU,68,1.3314587430247609,1.059056248602586,1.3264722339631594,1.6225904914746836,0.4244109214125575,0.27858207911808747,0.4212763219493971,0.5817730397409854,0.6801825285278912,0.5023033461231681,0.6763210387112784,0.8715233137168074,0.317011794912447,0.19586544100964173,0.3118121934795711,0.45562916090923444,0.06194460814129918,0.014937549892112142,0.05922379866012634,0.118134469620233,0.4922668888538175,0.3218771182643415,0.4853515306910354,0.6827939490830996,1.1045934499404486,0.8742957801693746,1.1011684907769488,1.352351897888028,90.73533333333333,64,90,121.05000000000018,4.2155,1,4,8,33.544666666666664,20,33,50,2.853106154212023,1.7627889690867755,2.80630974131614,4.10066244818311,11.983128687222848,9.531506237423274,11.938250105668434,14.603314423272153,3.819698292713017,2.507238712062787,3.791486897544574,5.235957357668869
16647,Ryan Thompson,RP,ARI,64,0.7975972737368185,0.5866339685477907,0.7922703587726035,1.0321023458830296,0.2851039881240884,0.16580949500752276,0.2808213912382881,0.4224822349643077,1.0077049569968377,0.7616404727744249,1.0003672006065383,1.2798111848233262,0.44479935618426075,0.2785133129567333,0.4362766656039573,0.6407266204786426,0.06173916881133041,0.014711755927081197,0.05775583750758195,0.12313070511458897,0.35904646213822927,0.2063674738362067,0.3507672407619735,0.5402229396139949,1.292808945120926,1.0175248090937938,1.2866929308689121,1.585721862813787,51.119166666666665,34,50,71,3.958,1,4,8,23.016,12,22,36,4.003194205658347,2.5066198166105997,3.9264899904356154,5.766539584307783,7.178375463631367,5.279705716930116,7.130433228953432,9.288921112947266,2.5659358931167953,1.492285455067705,2.5273925211445927,3.802340114678769
16727,Brock Stewart,RP,LAD,44,1.1736319682900254,0.850309980909095,1.1600183467695988,1.5316736419535641,0.3339567646397108,0.17316897905463302,0.32582431739222584,0.5242074497613556,0.6946830708029671,0.4581542190277371,0.6870288485063536,0.9485394059553884,0.28754677852873645,0.13649531250644142,0.27986204038234785,0.460265181749667,0.07770706423725034,0.01750957627661258,0.07244702829815343,0.16225996287778252,0.1481018828054909,0.05001869460111892,0.14083676758273578,0.2684907811465046,1.0286398354426778,0.742757009844026,1.023885302883075,1.329214341103741,51.70783333333333,33,51,72,3.422,1,3,7,6.53,2,6,12,2.587921006758628,1.2284578125579728,2.5187583634411306,4.142386635747004,10.562687714610227,7.652789828181856,10.44016512092639,13.785062777582077,3.005610881757397,1.558520811491697,2.9324188565300324,4.7178670478522005
16814,Tim Hill,RP,NYY,66,0.6011257823871341,0.4202215529589785,0.5969679653347557,0.7999718350759398,0.2791486666737533,0.16242674123512132,0.2738769511874239,0.41036650543285863,1.1067349747525075,0.8564549092141862,1.1020982847633887,1.372813951768505,0.4772492512712806,0.3105479391434348,0.471834802075816,0.6674214229722024,0.04585503072563997,0,0.04206874097884071,0.09843973702668049,0.07191122919573438,0.016719385749780602,0.06787230987052978,0.13728628091797526,1.3858836414262607,1.1121526689074193,1.381848474415708,1.6775022717004258,39.54683333333333,25,39,56,3.0136666666666665,0,3,7,4.732166666666667,1,4,9,4.2952432614415255,2.794931452290913,4.246513218682344,6.0067928067498215,5.410132041484207,3.7819939766308064,5.372711688012801,7.199746515683459,2.51233800006378,1.4618406711160918,2.464892560686815,3.6932985488957275
16835,Brennan Bernardino,RP,COL,58,0.9600340461967917,0.7093306655998248,0.9560439324098505,1.2266946575352697,0.4595846435259103,0.29345224716921464,0.45496837091605147,0.6487879229766204,0.869765322363326,0.6460564916592628,0.8613385632930517,1.1262883262904224,0.4467425709493021,0.2723787656123042,0.43824013138398776,0.6487798627601639,0.05299736231962883,0,0.04907565462635621,0.11372879518405254,0.07891589277077576,0.01788776874553813,0.07459389556645132,0.15698930895639246,1.3293499658892363,1.0362731181591793,1.322004258757155,1.6364068137867405,55.690666666666665,37,55,78,3.071,0,3,7,4.5795,1,4,9,4.020683138543719,2.4514088905107374,3.9441611824558898,5.839018764841475,8.640306415771125,6.383975990398423,8.604395391688655,11.040251917817427,4.136261791733192,2.641070224522932,4.094715338244463,5.839091306789583
16918,Luke Weaver,RP,NYM,67,1.1910780753611578,0.9263452603825372,1.1866898758507007,1.4682258839423472,0.34579474731441795,0.21152673743133976,0.34260961201128015,0.49017518917815933,0.7149159030258296,0.5183473957908078,0.7125808957782047,0.9168516535066996,0.318448345769784,0.19007685477016265,0.3147650955419352,0.462414928200724,0.06848876428932234,0.015959493165374924,0.06570002827348229,0.13141083520396815,0.44921128697734874,0.27334179106157847,0.4417187189656465,0.6535987251261676,1.0607106503402477,0.8218712220829503,1.0579512160213165,1.3085363969284862,79.622,55,79,108,4.574666666666666,1,4,9,30.002333333333333,17,29,46,2.866035111928056,1.7106916929314637,2.832885859877417,4.161734353806516,10.719702678250421,8.337107343442835,10.680208882656306,13.214032955481125,3.1121527258297617,1.9037406368820577,3.0834865081015215,4.411576702603434
16990,Tanner Banks,RP,PHI,62,0.9045330965643219,0.6805084250113281,0.9001642071675908,1.151314393033056,0.25539889363002827,0.14314725267709663,0.25168754108323493,0.3793980238526215,0.9287248080564764,0.6944941315549854,0.9247000502759359,1.1911089354743396,0.40800594055560757,0.2490480415126991,0.40174985210873726,0.5857288660617525,0.05330266887384361,0,0.04963393580417894,0.11072822257306236,0.05212602867238947,0.012379058893143578,0.048435543553366725,0.10839162000146706,1.1841237016865047,0.9243411259970583,1.1793219840561244,1.4726808140110226,56.148833333333336,38,55,78,3.3075,0,3,7,3.2331666666666665,1,3,7,3.6720534650004684,2.241432373614292,3.615748668978635,5.271559794555772,8.140797869078897,6.124575825101953,8.101477864508318,10.361829537297504,2.2985900426702544,1.2883252740938698,2.2651878697491146,3.4145822146735934
17130,Raisel Iglesias,RP,ATL,66,1.0236819880825971,0.7912564722363097,1.018983602260977,1.2731215039115005,0.25278922144276933,0.14147074911767707,0.24905916168436962,0.37501185860731556,0.7814836683846966,0.5800753527582663,0.7764015426001485,1.001218954025873,0.31867582541100814,0.1882416440333166,0.3134477229693723,0.46212472514946484,0.06589980495526167,0.015419507432674165,0.06214101967970459,0.12979263887077305,0.42582722595730566,0.2693216563955258,0.42226627355338786,0.6013190130122664,1.034272889827466,0.8012577231826833,1.0286435681085617,1.281646565506219,67.712,46,67,93,4.358,1,4,9,28.139666666666667,16,27,42,2.8680824286990734,1.6941747962998495,2.8210295067243507,4.159122526345183,9.213137892743374,7.121308250126787,9.170852420348794,11.458093535203504,2.275102992984924,1.2732367420590935,2.2415324551593265,3.37510672746584
17170,Gabe Speier,RP,SEA,58,1.2003201279257023,0.9172393591942047,1.1944494465555249,1.5099269990210242,0.2934252786418979,0.16990089462966315,0.2889943682359466,0.43036892679307637,0.7790181275951163,0.564450551993519,0.7721014329488453,1.0071300706043707,0.3374661307286078,0.19700298084784934,0.3334362316824173,0.49522433650226044,0.06696183405264704,0.016590209815652027,0.06343021181661262,0.13230803952463305,0.13592903465462347,0.053896447571275,0.1300641592753578,0.23448838700842192,1.0724434062370143,0.8234918613009529,1.0674224550288671,1.340119759039614,69.6805,47,69,95,3.8878333333333335,1,4,8,7.892833333333333,3,8,14,3.0371951765574705,1.773026827630644,3.0009260851417556,4.457019028520344,10.80288115133132,8.255154232747843,10.750045018999725,13.589342991189218,2.640827507777081,1.5291080516669684,2.600949314123519,3.8733203411376875
17192,Jalen Beeks,RP,NA,40,0.8814496939276603,0.6217888577705188,0.8792586948192429,1.163512810120511,0.4295358935881696,0.24972388739098417,0.42147483568517397,0.6320061825811663,0.9497053454205233,0.6859086946594285,0.9404262495846492,1.2423530448871076,0.4933640228432989,0.29648032109329725,0.48475457866254523,0.716323397959349,0.047098578101336074,0,0.04363035038089175,0.11312452376770535,0.08623986456864052,0.021874027431813627,0.08061721328283586,0.17475128072804044,1.379241239008693,1.0512808576270005,1.3713163371378982,1.736319792628912,35.292,22,35,50,1.8873333333333333,0,2,5,3.4491666666666667,1,3,7,4.44027620558969,2.668322889839675,4.362791207962907,6.446910581634141,7.933047245348942,5.59609971993467,7.913328253373186,10.4716152910846,3.8658230422935267,2.2475149865188575,3.7932735211665656,5.688055643230497
17282,Michael Kopech,RP,NA,42,1.318126969959721,0.9777590679534213,1.31203690076727,1.6782934926636603,0.4374781366323822,0.2581962042679864,0.4289679075124085,0.6386163541061477,0.7506057393517568,0.5129054151220971,0.7444632048528576,1.007831415696051,0.37397183879852525,0.20781947852202087,0.3689318700689096,0.5576178514868456,0.06507056139009747,0,0.060209220063382786,0.13974293804176344,0.12958221502281603,0.04103455946874912,0.123678792058525,0.2386516002816077,1.188083875984139,0.883056134349774,1.183053573660148,1.5128300922957194,55.463833333333334,37,55,77,2.7345,0,3,6,5.4463333333333335,2,5,10,3.3657465491867273,1.8703753066981879,3.3203868306201865,5.018560663381611,11.863142729637488,8.79983161158079,11.80833210690543,15.104641433972944,3.93730322969144,2.3237658384118776,3.8607111676116763,5.747547186955329
17381,Matt Gage,RP,SFG,56,0.8538192678986313,0.5993504240411752,0.8456004252718703,1.132419553978194,0.3917353567301772,0.22429247246292203,0.3852656358511919,0.5876740339583081,1.0091132856886964,0.7303728528378531,1.0005540622286577,1.3186166851176744,0.5193229567505258,0.30286744987625547,0.5103093643674115,0.7664581468038871,0.043807176081020166,0,0.039580671827425515,0.09951927799024628,0.07341751286542784,0.016049842418563307,0.0674149007240934,0.15387014211566089,1.4008486424188737,1.0639808788411138,1.392027242321652,1.7659153775071865,47.742666666666665,30,47,68,2.4488333333333334,0,2,6,4.103666666666666,1,4,9,4.673906610754732,2.725807048886299,4.592784279306703,6.898123321234984,7.684373411087681,5.394153816370577,7.610403827446833,10.191775985803746,3.5256182105715945,2.0186322521662983,3.467390722660727,5.289066305624773
17432,Jeff Hoffman,RP,TOR,63,1.3096626503025817,1.0297685718174705,1.3006075880891104,1.6111874198971294,0.35679534147628666,0.22229818497619905,0.35299352678089335,0.5063522448115078,0.667013699522094,0.4837516337257023,0.6621331253267635,0.8672500185971465,0.29270611266305735,0.16806194426419124,0.28740803754613303,0.43901903939547343,0.08180600921979596,0.024562505185481722,0.07757101426757866,0.15370904106331,0.5603797095015596,0.35657210292995667,0.5517795407093817,0.7972395149201423,1.0238090409983807,0.7893669496837701,1.0182644067450086,1.2712757209359176,82.462,57,81,112,5.154166666666667,2,5,10,35.286,21,34,53,2.6343550139675163,1.5125574983777212,2.5866723379151972,3.951171354559261,11.786963852723234,9.267917146357235,11.705468292801994,14.500686779074165,3.21115807328658,2.0006836647857913,3.17694174102804,4.55717020330357
17490,Génesis Cabrera,RP,PHI,18,0.8441703682547311,0.48297198663985474,0.8320952311423231,1.2357985592557337,0.4206157944450577,0.17216835467840327,0.41243222548391834,0.7005709595035592,1.055958969157237,0.6624449391000585,1.043205488852177,1.4988158616015173,0.5536080652166518,0.2674220857983353,0.5411231743057324,0.8832186811900561,0.04474296441170465,0,0.04722931474840941,0.14109095427515836,0.07161843690292627,0,0.05874365919370173,0.1943392123773112,1.4765747636022948,1.013874468854675,1.466964125914532,1.986731879998457,15.188833333333333,8,15,23,0.8063333333333333,0,1,3,1.2923333333333333,0,1,3,4.982472586949867,2.406798772185018,4.870108568751592,7.9489681307105045,7.59753331429258,4.346747879758693,7.488857080280908,11.122187033301604,3.7855421500055195,1.5495151921056294,3.7118900293552652,6.305138635532033
